Date,Open,High,Low,Close,Adj_Close,Volume,USD_Index,CPI,Yield_10Y,headline_count,avg_sentiment,std_sentiment
2022-07-01,1795.5,1806.1,1791.6,1798.9,1798.9,77,105.14,294.977,2.88,0,0.0,0.0
2022-07-05,1805.4,1805.4,1761.8,1761.8,1761.8,64,106.5,294.977,2.82,1,-0.2263,0.0
2022-07-06,1762.5,1768.0,1734.0,1734.9,1734.9,"1,729",107.1,294.977,2.93,0,0.0,0.0
2022-07-07,1745.2,1745.2,1737.0,1737.9,1737.9,"1,869",107.13,294.977,3.01,0,0.0,0.0
2022-07-08,1738.1,1749.3,1732.1,1740.6,1740.6,370,107.01,294.977,3.09,2,0.1366,0.1931815726201647
2022-07-11,1732.5,1736.7,1730.0,1730.0,1730.0,75,108.02,294.977,2.99,2,0.2611,0.514490893991332
2022-07-12,1734.2,1735.5,1723.3,1723.3,1723.3,451,108.07,294.977,2.96,0,0.0,0.0
2022-07-13,1710.0,1734.2,1710.0,1734.2,1734.2,368,107.96,294.977,2.91,0,0.0,0.0
2022-07-14,1710.3,1710.5,1704.5,1704.5,1704.5,"1,289",108.54,294.977,2.96,0,0.0,0.0
2022-07-15,1705.4,1709.7,1701.1,1702.4,1702.4,721,108.06,294.977,2.93,0,0.0,0.0
2022-07-18,1712.2,1712.4,1709.2,1709.2,1709.2,264,107.37,294.977,2.96,0,0.0,0.0
2022-07-19,1712.3,1714.4,1706.1,1710.0,1710.0,"1,684",106.68,294.977,3.01,0,0.0,0.0
2022-07-20,1707.1,1708.5,1699.5,1699.5,1699.5,130,107.08,294.977,3.04,0,0.0,0.0
2022-07-21,1687.0,1715.5,1679.8,1712.7,1712.7,183,106.91,294.977,2.91,0,0.0,0.0
2022-07-22,1713.3,1735.0,1713.0,1727.1,1727.1,61,106.73,294.977,2.77,1,-0.5859,0.0
2022-07-25,1727.0,1732.0,1719.0,1719.0,1719.0,67,106.48,294.977,2.81,1,0.0,0.0
2022-07-26,1718.0,1718.0,1717.7,1717.7,1717.7,1,107.19,294.977,2.81,0,0.0,0.0
2022-07-27,1719.1,1719.1,1719.1,1719.1,1719.1,"144,865",106.45,294.977,2.78,0,0.0,0.0
2022-07-28,1732.3,1755.0,1732.0,1750.3,1750.3,"37,236",106.35,294.977,2.68,1,-0.2732,0.0
2022-07-29,1754.0,1765.7,1750.0,1762.9,1762.9,"3,485",105.9,294.977,2.67,0,0.0,0.0
2022-08-01,1763.9,1772.5,1756.1,1769.0,1769.0,705,105.45,295.209,2.6,1,0.4588,0.0
2022-08-02,1772.1,1786.6,1759.4,1771.1,1771.1,"1,078",106.24,295.209,2.75,2,-0.2555,0.5224104899406213
2022-08-03,1756.7,1770.5,1753.0,1758.0,1758.0,399,106.51,295.209,2.73,0,0.0,0.0
2022-08-04,1769.4,1792.1,1767.7,1788.5,1788.5,285,105.69,295.209,2.68,1,0.2732,0.0
2022-08-05,1791.2,1791.4,1764.2,1772.9,1772.9,645,106.62,295.209,2.83,0,0.0,0.0
2022-08-08,1771.8,1786.8,1771.8,1786.8,1786.8,127,106.44,295.209,2.77,0,0.0,0.0
2022-08-09,1790.0,1796.1,1789.0,1794.0,1794.0,249,106.37,295.209,2.8,1,0.2732,0.0
2022-08-10,1804.4,1804.9,1787.8,1795.6,1795.6,601,105.2,295.209,2.78,1,0.2732,0.0
2022-08-11,1794.3,1794.3,1785.7,1789.7,1789.7,"1,235",105.09,295.209,2.87,0,0.0,0.0
2022-08-12,1786.3,1800.4,1784.3,1798.6,1798.6,187,105.63,295.209,2.84,1,0.2732,0.0
2022-08-15,1799.0,1799.0,1774.7,1781.4,1781.4,64,106.55,295.209,2.79,1,0.3182,0.0
2022-08-16,1777.4,1777.4,1771.4,1773.2,1773.2,308,106.5,295.209,2.82,1,0.2732,0.0
2022-08-17,1769.7,1769.7,1760.0,1760.3,1760.3,23,106.57,295.209,2.89,1,0.3818,0.0
2022-08-18,1762.9,1762.9,1753.4,1755.3,1755.3,321,107.48,295.209,2.88,2,0.16885,0.384029692862414
2022-08-19,1753.7,1754.3,1747.5,1747.6,1747.6,49,108.17,295.209,2.98,0,0.0,0.0
2022-08-22,1740.5,1740.5,1726.5,1734.0,1734.0,347,109.05,295.209,3.03,1,0.0,0.0
2022-08-23,1738.0,1748.9,1731.9,1746.8,1746.8,509,108.62,295.209,3.05,0,0.0,0.0
2022-08-24,1745.0,1751.8,1743.6,1747.8,1747.8,187,108.68,295.209,3.11,2,0.0387,0.0182433549546129
2022-08-25,1761.6,1761.8,1755.0,1757.7,1757.7,172,108.47,295.209,3.03,0,0.0,0.0
2022-08-26,1754.0,1755.0,1736.1,1736.1,1736.1,202,108.8,295.209,3.04,6,-0.2365333333333333,0.4093699337599998
2022-08-29,1732.4,1741.2,1732.1,1736.6,1736.6,950,108.84,295.209,3.12,0,0.0,0.0
2022-08-30,1736.4,1739.0,1720.7,1723.2,1723.2,385,108.77,295.209,3.11,0,0.0,0.0
2022-08-31,1718.3,1720.9,1708.5,1712.8,1712.8,"2,133",108.7,295.209,3.15,0,0.0,0.0
2022-09-01,1707.9,1707.9,1693.9,1696.6,1696.6,683,109.69,296.341,3.26,1,-0.7964,0.0
2022-09-02,1703.4,1715.7,1703.1,1709.8,1709.8,182,109.53,296.341,3.2,0,0.0,0.0
2022-09-06,1709.7,1717.4,1699.7,1700.4,1700.4,697,110.21,296.341,3.33,0,0.0,0.0
2022-09-07,1694.8,1715.3,1694.7,1715.3,1715.3,651,109.84,296.341,3.27,0,0.0,0.0
2022-09-08,1718.2,1718.2,1705.3,1708.0,1708.0,"1,193",109.71,296.341,3.29,1,0.2732,0.0
2022-09-09,1719.2,1720.0,1712.8,1716.2,1716.2,635,109.0,296.341,3.33,1,-0.5792,0.0
2022-09-12,1727.4,1728.1,1727.4,1728.1,1728.1,68,108.33,296.341,3.37,0,0.0,0.0
2022-09-13,1720.5,1720.5,1697.3,1705.0,1705.0,432,109.82,296.341,3.42,0,0.0,0.0
2022-09-14,1698.7,1701.8,1696.5,1696.5,1696.5,532,109.66,296.341,3.41,0,0.0,0.0
2022-09-15,1685.5,1686.0,1662.3,1665.4,1665.4,"1,125",109.74,296.341,3.45,0,0.0,0.0
2022-09-16,1660.4,1674.9,1651.7,1671.7,1671.7,464,109.76,296.341,3.45,0,0.0,0.0
2022-09-19,1661.8,1669.4,1658.5,1666.2,1666.2,580,109.74,296.341,3.49,0,0.0,0.0
2022-09-20,1659.7,1659.7,1659.7,1659.7,1659.7,"2,830",110.22,296.341,3.57,1,0.5859,0.0
2022-09-21,1665.5,1680.1,1664.6,1664.6,1664.6,"2,337",110.64,296.341,3.51,0,0.0,0.0
2022-09-22,1668.3,1670.8,1668.3,1670.8,1670.8,973,111.35,296.341,3.7,0,0.0,0.0
2022-09-23,1667.0,1667.0,1645.3,1645.3,1645.3,"1,224",113.19,296.341,3.69,0,0.0,0.0
2022-09-26,1623.3,1623.3,1623.3,1623.3,1623.3,"1,205",114.1,296.341,3.88,2,0.0,0.0
2022-09-27,1632.2,1636.6,1626.7,1626.7,1626.7,888,114.11,296.341,3.97,1,0.0,0.0
2022-09-28,1620.4,1660.4,1620.4,1660.4,1660.4,"18,311",112.6,296.341,3.72,2,-0.18795,0.1205617061923063
2022-09-29,1657.0,1662.6,1640.0,1658.5,1658.5,"6,028",112.25,296.341,3.76,0,0.0,0.0
2022-09-30,1661.7,1672.7,1658.0,1662.4,1662.4,548,112.12,296.341,3.83,0,0.0,0.0
2022-10-03,1667.2,1700.0,1661.9,1692.9,1692.9,410,111.75,296.341,3.67,0,0.0,0.0
2022-10-04,1701.2,1728.0,1696.0,1721.1,1721.1,291,110.07,296.341,3.62,0,0.0,0.0
2022-10-05,1724.1,1726.6,1703.0,1711.4,1711.4,418,111.07,296.341,3.76,1,-0.0992,0.0
2022-10-06,1721.0,1723.3,1709.1,1711.7,1711.7,133,112.26,296.341,3.83,1,0.0,0.0
2022-10-07,1710.1,1710.1,1693.7,1700.5,1700.5,179,112.8,296.341,3.89,0,0.0,0.0
2022-10-10,1693.4,1693.4,1667.0,1667.3,1667.3,195,113.14,296.341,3.89,0,0.0,0.0
2022-10-11,1661.8,1678.7,1661.0,1678.7,1678.7,167,113.22,296.341,3.93,1,-0.2732,0.0
2022-10-12,1668.0,1672.7,1668.0,1670.3,1670.3,149,113.32,296.341,3.91,0,0.0,0.0
2022-10-13,1675.2,1675.3,1641.5,1670.0,1670.0,729,112.36,296.341,3.97,0,0.0,0.0
2022-10-14,1665.3,1667.0,1640.0,1641.7,1641.7,82,113.31,296.341,4.0,0,0.0,0.0
2022-10-17,1650.2,1657.0,1646.8,1657.0,1657.0,238,112.04,296.341,4.02,0,0.0,0.0
2022-10-18,1651.4,1655.2,1649.0,1649.0,1649.0,597,112.13,296.341,4.01,0,0.0,0.0
2022-10-19,1637.5,1637.5,1627.5,1627.5,1627.5,84,112.98,296.341,4.14,0,0.0,0.0
2022-10-20,1622.8,1641.4,1622.8,1630.8,1630.8,477,112.88,296.341,4.24,0,0.0,0.0
2022-10-21,1634.1,1653.9,1634.1,1651.0,1651.0,224,112.01,296.341,4.21,0,0.0,0.0
2022-10-24,1662.7,1662.7,1648.7,1648.7,1648.7,29,111.99,296.341,4.25,1,0.0,0.0
2022-10-25,1648.2,1652.8,1637.3,1652.8,1652.8,880,110.95,296.341,4.1,0,0.0,0.0
2022-10-26,1649.8,1667.0,1649.8,1664.0,1664.0,89,109.7,296.341,4.04,0,0.0,0.0
2022-10-27,1660.7,1660.7,1660.7,1660.7,1660.7,"2,298",110.59,296.341,3.96,0,0.0,0.0
2022-10-28,1661.0,1661.0,1638.7,1639.6,1639.6,626,110.67,296.341,4.02,0,0.0,0.0
2022-10-31,1641.8,1641.8,1633.4,1635.9,1635.9,522,111.53,296.341,4.1,0,0.0,0.0
2022-11-01,1630.8,1653.7,1630.8,1645.0,1645.0,985,111.48,298.648,4.07,1,0.0,0.0
2022-11-02,1650.8,1664.7,1634.0,1645.7,1645.7,612,111.35,298.648,4.1,0,0.0,0.0
2022-11-03,1629.2,1629.2,1615.1,1627.3,1627.3,"1,427",112.93,298.648,4.14,0,0.0,0.0
2022-11-04,1630.2,1674.5,1629.0,1672.5,1672.5,159,110.88,298.648,4.17,0,0.0,0.0
2022-11-07,1676.9,1677.9,1672.9,1676.5,1676.5,42,110.12,298.648,4.22,2,0.31845,0.4503563089377121
2022-11-08,1703.2,1712.1,1703.2,1712.1,1712.1,23,109.62,298.648,4.14,0,0.0,0.0
2022-11-09,1707.4,1720.2,1706.0,1710.1,1710.1,497,110.55,298.648,4.12,0,0.0,0.0
2022-11-10,1708.2,1750.3,1708.2,1750.3,1750.3,325,108.21,298.648,3.82,2,-0.1901,0.0172534054609517
2022-11-11,1763.8,1766.0,1757.6,1766.0,1766.0,257,106.29,298.648,3.82,1,0.4404,0.0
2022-11-14,1762.0,1773.6,1761.6,1773.6,1773.6,358,106.66,298.648,3.88,1,0.4019,0.0
2022-11-15,1770.8,1773.8,1769.9,1773.8,1773.8,57,106.4,298.648,3.8,0,0.0,0.0
2022-11-16,1776.6,1778.9,1773.0,1773.0,1773.0,303,106.28,298.648,3.67,0,0.0,0.0
2022-11-17,1763.0,1763.0,1756.0,1760.8,1760.8,18,106.69,298.648,3.77,2,0.229,0.802424775290494
2022-11-18,1763.3,1763.3,1747.6,1751.9,1751.9,414,106.93,298.648,3.82,0,0.0,0.0
2022-11-21,1739.0,1744.9,1736.1,1737.4,1737.4,544,107.84,298.648,3.83,0,0.0,0.0
2022-11-22,1741.7,1741.7,1738.3,1738.3,1738.3,15,107.22,298.648,3.76,0,0.0,0.0
2022-11-23,1736.5,1750.9,1736.5,1744.9,1744.9,39,106.08,298.648,3.71,0,0.0,0.0
2022-11-25,1753.0,1757.9,1749.2,1753.3,1753.3,216,105.96,298.648,3.68,0,0.0,0.0
2022-11-28,1741.3,1741.3,1740.1,1740.1,1740.1,"132,767",106.68,298.648,3.69,1,-0.4588,0.0
2022-11-29,1739.5,1758.2,1737.9,1748.4,1748.4,"19,416",106.82,298.648,3.75,0,0.0,0.0
2022-11-30,1748.1,1769.4,1745.1,1746.0,1746.0,"3,339",105.95,298.648,3.68,0,0.0,0.0
2022-12-01,1768.7,1803.7,1768.7,1801.1,1801.1,"1,053",104.73,298.812,3.53,0,0.0,0.0
2022-12-02,1802.0,1802.3,1779.4,1795.9,1795.9,"1,725",104.55,298.812,3.51,1,-0.296,0.0
2022-12-05,1795.7,1808.0,1764.3,1767.4,1767.4,"1,713",105.29,298.812,3.6,0,0.0,0.0
2022-12-06,1768.6,1779.4,1767.9,1769.3,1769.3,105,105.58,298.812,3.51,0,0.0,0.0
2022-12-07,1769.3,1790.3,1769.3,1785.5,1785.5,422,105.1,298.812,3.42,0,0.0,0.0
2022-12-08,1782.0,1790.9,1782.0,1788.7,1788.7,713,104.77,298.812,3.48,0,0.0,0.0
2022-12-09,1794.9,1804.3,1791.1,1798.1,1798.1,125,104.81,298.812,3.57,0,0.0,0.0
2022-12-12,1787.3,1793.9,1777.7,1780.5,1780.5,85,105.13,298.812,3.61,0,0.0,0.0
2022-12-13,1780.7,1819.8,1780.5,1813.9,1813.9,205,103.98,298.812,3.51,0,0.0,0.0
2022-12-14,1810.8,1812.8,1797.9,1807.5,1807.5,"1,074",103.77,298.812,3.49,0,0.0,0.0
2022-12-15,1801.0,1801.0,1774.8,1777.2,1777.2,421,104.56,298.812,3.44,0,0.0,0.0
2022-12-16,1777.9,1791.4,1777.9,1790.0,1790.0,206,104.7,298.812,3.48,0,0.0,0.0
2022-12-19,1791.6,1796.3,1785.6,1787.7,1787.7,79,104.72,298.812,3.57,0,0.0,0.0
2022-12-20,1786.5,1821.4,1786.5,1815.9,1815.9,51,103.97,298.812,3.69,0,0.0,0.0
2022-12-21,1817.4,1821.4,1814.4,1815.9,1815.9,35,104.16,298.812,3.68,0,0.0,0.0
2022-12-22,1818.1,1818.1,1785.0,1787.0,1787.0,411,104.43,298.812,3.67,0,0.0,0.0
2022-12-23,1794.3,1802.8,1794.1,1795.9,1795.9,49,104.31,298.812,3.75,0,0.0,0.0
2022-12-27,1803.4,1826.3,1803.4,1814.8,1814.8,69,104.18,298.812,3.84,0,0.0,0.0
2022-12-28,1803.2,1807.9,1803.1,1807.9,1807.9,434,104.46,298.812,3.88,0,0.0,0.0
2022-12-29,1805.8,1819.5,1805.8,1819.5,1819.5,277,103.84,298.812,3.83,0,0.0,0.0
2022-12-30,1817.0,1822.3,1816.8,1819.7,1819.7,95,103.52,298.812,3.88,1,0.4404,0.0
2023-01-03,1836.2,1839.7,1836.2,1839.7,1839.7,29,104.52,298.812,3.79,0,0.0,0.0
2023-01-04,1845.6,1859.1,1845.6,1852.8,1852.8,25,104.25,298.812,3.69,1,0.4404,0.0
2023-01-05,1855.2,1855.2,1834.8,1834.8,1834.8,24,105.04,298.812,3.71,1,0.0,0.0
2023-01-06,1838.4,1868.2,1835.3,1864.2,1864.2,26,103.88,298.812,3.55,1,-0.1916,0.0
2023-01-09,1867.0,1880.0,1867.0,1872.7,1872.7,62,103.0,298.812,3.53,0,0.0,0.0
2023-01-10,1877.8,1878.1,1871.6,1871.6,1871.6,101,103.24,298.812,3.61,1,-0.5994,0.0
2023-01-11,1873.1,1877.8,1873.1,1874.6,1874.6,"1,236",103.19,298.812,3.54,0,0.0,0.0
2023-01-12,1877.2,1897.4,1877.2,1895.5,1895.5,59,102.25,298.812,3.43,0,0.0,0.0
2023-01-13,1899.0,1920.9,1898.3,1918.4,1918.4,512,102.2,298.812,3.49,0,0.0,0.0
2023-01-17,1920.1,1920.1,1905.2,1907.2,1907.2,706,102.39,298.812,3.53,0,0.0,0.0
2023-01-18,1911.1,1911.1,1903.1,1904.4,1904.4,"1,027",102.36,298.812,3.37,0,0.0,0.0
2023-01-19,1922.1,1931.8,1922.1,1922.1,1922.1,371,102.06,298.812,3.39,2,0.0,0.0
2023-01-20,1922.1,1928.5,1921.4,1926.4,1926.4,"1,346",102.01,298.812,3.48,0,0.0,0.0
2023-01-23,1926.5,1927.1,1915.0,1927.1,1927.1,218,102.14,298.812,3.52,0,0.0,0.0
2023-01-24,1931.8,1936.8,1931.8,1933.9,1933.9,201,101.92,298.812,3.46,0,0.0,0.0
2023-01-25,1941.2,1941.2,1939.8,1941.2,1941.2,7,101.64,298.812,3.46,0,0.0,0.0
2023-01-26,1936.6,1937.1,1927.1,1929.1,1929.1,131,101.84,298.812,3.49,0,0.0,0.0
2023-01-27,1928.6,1928.6,1928.6,1928.6,1928.6,"150,902",101.93,298.812,3.52,0,0.0,0.0
2023-01-30,1928.3,1933.6,1920.3,1922.9,1922.9,"27,220",102.28,298.812,3.55,0,0.0,0.0
2023-01-31,1923.0,1930.4,1900.6,1929.5,1929.5,"1,910",102.1,298.812,3.52,1,-0.1531,0.0
2023-02-01,1927.2,1955.0,1922.0,1927.8,1927.8,"2,290",101.22,301.509,3.39,1,0.0,0.0
2023-02-02,1952.3,1959.1,1911.3,1916.3,1916.3,748,101.75,301.509,3.4,0,0.0,0.0
2023-02-03,1912.4,1917.0,1861.5,1862.9,1862.9,992,102.92,301.509,3.53,0,0.0,0.0
2023-02-06,1865.6,1880.0,1863.4,1866.2,1866.2,424,103.62,301.509,3.63,1,-0.3818,0.0
2023-02-07,1870.0,1875.7,1868.0,1871.7,1871.7,297,103.43,301.509,3.67,1,0.4588,0.0
2023-02-08,1872.1,1880.4,1872.1,1877.4,1877.4,230,103.41,301.509,3.63,0,0.0,0.0
2023-02-09,1875.3,1884.6,1859.8,1866.2,1866.2,223,103.22,301.509,3.67,0,0.0,0.0
2023-02-10,1861.6,1863.5,1852.4,1862.8,1862.8,27,103.63,301.509,3.74,0,0.0,0.0
2023-02-13,1859.0,1861.0,1850.0,1851.9,1851.9,569,103.35,301.509,3.72,0,0.0,0.0
2023-02-14,1854.1,1862.0,1846.2,1854.0,1854.0,656,103.23,301.509,3.77,0,0.0,0.0
2023-02-15,1842.0,1842.0,1828.2,1834.2,1834.2,368,103.92,301.509,3.81,0,0.0,0.0
2023-02-16,1838.6,1843.7,1827.2,1842.0,1842.0,222,103.86,301.509,3.86,0,0.0,0.0
2023-02-17,1827.4,1842.2,1818.4,1840.4,1840.4,35,103.86,301.509,3.82,0,0.0,0.0
2023-02-21,1842.6,1843.0,1833.0,1833.0,1833.0,862,104.18,301.509,3.95,0,0.0,0.0
2023-02-22,1835.7,1836.2,1825.1,1832.0,1832.0,278,104.59,301.509,3.93,0,0.0,0.0
2023-02-23,1826.4,1827.5,1818.0,1818.0,1818.0,291,104.6,301.509,3.88,0,0.0,0.0
2023-02-24,1808.8,1808.8,1808.8,1808.8,1808.8,404,105.21,301.509,3.95,0,0.0,0.0
2023-02-27,1811.6,1817.5,1808.9,1817.0,1817.0,829,104.67,301.509,3.92,2,0.2800499999999999,0.4325372180518111
2023-02-28,1808.1,1830.0,1808.1,1828.9,1828.9,618,104.87,301.509,3.92,0,0.0,0.0
2023-03-01,1827.1,1841.7,1827.1,1837.7,1837.7,211,104.48,301.744,4.01,0,0.0,0.0
2023-03-02,1830.0,1836.3,1830.0,1833.5,1833.5,154,105.03,301.744,4.08,0,0.0,0.0
2023-03-03,1837.3,1855.4,1837.3,1847.7,1847.7,61,104.52,301.744,3.97,2,0.20095,0.2841862153588734
2023-03-06,1853.3,1853.8,1844.2,1847.9,1847.9,5,104.35,301.744,3.98,0,0.0,0.0
2023-03-07,1840.9,1840.9,1813.9,1813.9,1813.9,450,105.62,301.744,3.97,1,0.2732,0.0
2023-03-08,1811.6,1812.9,1811.5,1812.7,1812.7,75,105.66,301.744,3.98,0,0.0,0.0
2023-03-09,1816.4,1829.3,1815.6,1829.3,1829.3,332,105.31,301.744,3.93,0,0.0,0.0
2023-03-10,1852.3,1868.5,1852.0,1862.0,1862.0,248,104.58,301.744,3.7,0,0.0,0.0
2023-03-13,1890.8,1913.1,1875.1,1911.7,1911.7,503,103.6,301.744,3.55,0,0.0,0.0
2023-03-14,1912.2,1912.2,1901.1,1906.2,1906.2,107,103.6,301.744,3.64,0,0.0,0.0
2023-03-15,1903.9,1926.6,1898.5,1926.6,1926.6,564,104.65,301.744,3.51,1,0.5859,0.0
2023-03-16,1909.9,1931.7,1909.9,1919.0,1919.0,394,104.42,301.744,3.56,0,0.0,0.0
2023-03-17,1946.0,1985.1,1946.0,1969.8,1969.8,82,103.71,301.744,3.39,0,0.0,0.0
2023-03-20,1988.3,2003.9,1968.9,1979.2,1979.2,389,103.28,301.744,3.47,1,-0.5574,0.0
2023-03-21,1973.8,1973.8,1938.0,1938.0,1938.0,47,103.26,301.744,3.59,0,0.0,0.0
2023-03-22,1946.8,1974.0,1946.8,1946.8,1946.8,50,102.35,301.744,3.48,0,0.0,0.0
2023-03-23,1990.5,1994.6,1990.5,1993.8,1993.8,33,102.53,301.744,3.38,0,0.0,0.0
2023-03-24,1991.7,1995.4,1982.1,1982.1,1982.1,19,103.12,301.744,3.38,0,0.0,0.0
2023-03-27,1957.2,1957.2,1952.4,1952.4,1952.4,877,102.86,301.744,3.53,0,0.0,0.0
2023-03-28,1972.4,1972.4,1972.4,1972.4,1972.4,21,102.43,301.744,3.55,1,-0.6124,0.0
2023-03-29,1966.1,1966.1,1966.1,1966.1,1966.1,"88,563",102.64,301.744,3.57,0,0.0,0.0
2023-03-30,1965.9,1984.4,1954.9,1980.3,1980.3,"10,119",102.14,301.744,3.55,0,0.0,0.0
2023-03-31,1981.3,1986.8,1968.0,1969.0,1969.0,957,102.51,301.744,3.48,3,-0.1589,0.2752228733226946
2023-04-03,1968.1,1991.7,1950.0,1983.9,1983.9,737,102.09,301.744,3.43,2,-0.1462,0.2432447327281723
2023-04-04,1984.6,2027.1,1979.0,2022.2,2022.2,811,101.59,301.744,3.35,0,0.0,0.0
2023-04-05,2022.1,2033.8,2013.6,2020.9,2020.9,525,101.85,301.744,3.3,0,0.0,0.0
2023-04-06,2022.2,2023.3,2005.0,2011.9,2011.9,-,101.82,301.744,3.3,0,0.0,0.0
2023-04-10,2000.0,2006.6,1984.0,1989.1,1989.1,652,102.58,301.744,3.41,1,0.128,0.0
2023-04-11,1991.4,2006.5,1991.4,2004.8,2004.8,68,102.2,301.744,3.43,0,0.0,0.0
2023-04-12,2005.2,2025.7,2005.2,2010.9,2010.9,172,101.5,301.744,3.41,0,0.0,0.0
2023-04-13,2015.6,2048.6,2015.6,2041.3,2041.3,"1,043",101.01,301.744,3.45,0,0.0,0.0
2023-04-14,2041.0,2047.8,1995.0,2002.2,2002.2,718,101.55,301.744,3.52,0,0.0,0.0
2023-04-17,2002.7,2007.6,1983.2,1994.2,1994.2,554,102.1,301.744,3.6,1,0.6369,0.0
2023-04-18,1996.9,2007.4,1996.9,2007.4,2007.4,72,101.75,301.744,3.58,0,0.0,0.0
2023-04-19,2005.7,2006.4,1969.8,1995.2,1995.2,61,101.97,301.744,3.6,0,0.0,0.0
2023-04-20,1998.0,2007.6,1998.0,2007.6,2007.6,164,101.84,301.744,3.54,0,0.0,0.0
2023-04-21,1996.2,1996.2,1974.1,1979.5,1979.5,132,101.82,301.744,3.57,1,-0.296,0.0
2023-04-24,1981.3,1989.8,1977.4,1989.1,1989.1,145,101.35,301.744,3.52,0,0.0,0.0
2023-04-25,1995.7,1999.1,1982.3,1994.0,1994.0,306,101.86,301.744,3.4,0,0.0,0.0
2023-04-26,1997.8,1998.8,1985.6,1985.7,1985.7,615,101.47,301.744,3.43,0,0.0,0.0
2023-04-27,1990.6,2002.3,1979.9,1989.9,1989.9,355,101.5,301.744,3.53,1,-0.4767,0.0
2023-04-28,1986.9,1990.1,1977.7,1990.1,1990.1,152,101.67,301.744,3.44,0,0.0,0.0
2023-05-01,1980.1,2005.0,1976.9,1983.4,1983.4,210,102.15,303.365,3.59,0,0.0,0.0
2023-05-02,1994.7,2018.0,1994.7,2014.3,2014.3,"1,896",101.96,303.365,3.44,1,0.0,0.0
2023-05-03,2017.1,2035.1,2015.2,2028.6,2028.6,"1,349",101.34,303.365,3.38,0,0.0,0.0
2023-05-04,2045.0,2072.0,2040.0,2048.0,2048.0,930,101.4,303.365,3.37,0,0.0,0.0
2023-05-05,2046.4,2046.4,2004.3,2017.4,2017.4,59,101.21,303.365,3.44,0,0.0,0.0
2023-05-08,2022.5,2026.3,2022.5,2026.3,2026.3,3,101.37,303.365,3.52,0,0.0,0.0
2023-05-09,2026.6,2037.3,2025.9,2036.2,2036.2,241,101.61,303.365,3.53,1,0.0,0.0
2023-05-10,2032.3,2044.3,2029.5,2030.5,2030.5,248,101.48,303.365,3.43,0,0.0,0.0
2023-05-11,2034.1,2038.3,2014.0,2014.7,2014.7,90,102.06,303.365,3.39,1,0.0,0.0
2023-05-12,2014.5,2014.5,2014.5,2014.5,2014.5,115,102.68,303.365,3.46,0,0.0,0.0
2023-05-15,2013.8,2018.0,2013.8,2018.0,2018.0,3,102.43,303.365,3.5,0,0.0,0.0
2023-05-16,1988.4,1988.4,1988.4,1988.4,1988.4,49,102.56,303.365,3.54,0,0.0,0.0
2023-05-17,1983.6,1983.6,1980.7,1980.7,1980.7,13,102.88,303.365,3.57,0,0.0,0.0
2023-05-18,1956.5,1956.8,1956.5,1956.5,1956.5,23,103.58,303.365,3.65,1,0.0,0.0
2023-05-19,1960.0,1978.7,1960.0,1978.7,1978.7,106,103.2,303.365,3.7,0,0.0,0.0
2023-05-22,1980.5,1980.5,1974.8,1974.8,1974.8,8,103.2,303.365,3.72,0,0.0,0.0
2023-05-23,1972.4,1972.4,1972.4,1972.4,1972.4,1,103.49,303.365,3.7,0,0.0,0.0
2023-05-24,1975.4,1975.4,1962.8,1962.8,1962.8,189,103.89,303.365,3.73,2,-0.2553,0.3610487224738511
2023-05-25,1943.1,1943.1,1943.1,1943.1,1943.1,1,104.21,303.365,3.83,2,0.492,0.2149604614807104
2023-05-26,1948.2,1948.4,1944.1,1944.1,1944.1,"166,036",104.21,303.365,3.8,0,0.0,0.0
2023-05-30,1942.7,1962.6,1931.0,1958.0,1958.0,"37,838",104.17,303.365,3.69,0,0.0,0.0
2023-05-31,1958.2,1973.0,1953.0,1963.9,1963.9,"5,959",104.32,303.365,3.64,2,-0.0116,0.3699582679168017
2023-06-01,1963.2,1983.0,1954.3,1978.0,1978.0,750,103.56,304.003,3.61,0,0.0,0.0
2023-06-02,1977.1,1982.5,1947.4,1952.4,1952.4,356,104.02,304.003,3.69,0,0.0,0.0
2023-06-05,1947.5,1961.9,1937.8,1958.0,1958.0,713,104.0,304.003,3.69,2,0.3592,0.5079855116044157
2023-06-06,1960.8,1965.5,1958.8,1965.5,1965.5,164,104.13,304.003,3.7,0,0.0,0.0
2023-06-07,1959.0,1968.4,1940.7,1942.7,1942.7,139,104.1,304.003,3.79,2,-0.1366,0.1931815726201647
2023-06-08,1943.2,1969.0,1943.1,1963.6,1963.6,433,103.34,304.003,3.73,0,0.0,0.0
2023-06-09,1965.1,1969.8,1960.3,1962.2,1962.2,49,103.56,304.003,3.75,0,0.0,0.0
2023-06-12,1959.7,1963.5,1951.4,1955.3,1955.3,212,103.63,304.003,3.73,0,0.0,0.0
2023-06-13,1960.6,1967.5,1940.3,1944.6,1944.6,343,103.34,304.003,3.84,0,0.0,0.0
2023-06-14,1946.2,1958.2,1940.3,1955.3,1955.3,202,103.01,304.003,3.83,0,0.0,0.0
2023-06-15,1941.7,1958.8,1926.0,1957.8,1957.8,329,102.12,304.003,3.72,2,-0.1196,0.6191426976069411
2023-06-16,1961.4,1962.9,1953.5,1958.4,1958.4,119,102.3,304.003,3.77,0,0.0,0.0
2023-06-20,1958.6,1958.6,1931.3,1935.5,1935.5,193,102.54,304.003,3.74,0,0.0,0.0
